379.26;PROLAPSO CUERPO VITREO
379.29;ENFERMEDAD CUERPO VITREO.OTRO
379.3;AFAQUIA Y TRASTORNO CRISTALINO OTRO (+)
379.31;AFAQUIA
379.32;SUBLUXACION CRISTALINO
379.33;LUXACION ANTERIOR CRISTALINO
379.34;LUXACION POSTERIOR CRISTALINO
379.39;ENFERMEDAD CRISTALINO OTRO
379.4;ANOMALIA FUNCION PUPILAR (+)
379.40;ANOMALIA FUNCION PUPILAR.NEOM
379.41;ANISOCORIA
379.42;MIOSIS (PERSISTENTE) NO POR MIOTICO
379.43;MIDRIASIS (PERSISTENTE) NO POR MIDRIATICO
379.45;PUPILA DE ARGYLL ROBERTSON ATIPICA
379.46;REACCION PUPILAR TONICA
379.49;ANOMALIA FUNCION PUPILAR.OTRA
379.5;NISTAGMUS Y MOVIMIENTO IRREGULAR OJO (+)
379.50;NISTAGMUS.NEOM
379.51;NISTAGMUS.CONGENITO
379.52;NISTAGMUS.LATENTE
379.53;NISTAGMUS.PRIVACION VISUAL
379.54;NISTAGMUS.CON TRASTORNO APARATO VESTIBULAR
379.55;NISTAGMUS.DISOCIADO
379.56;NISTAGMUS.OTRO
379.57;DEFICIENCIA MOVIMIENTO SACADICO OJO
379.58;DEFICIENCIA MOVIMIENTO SEGUIMIENTO OJO
379.59;IRREGULARIDAD MOVIMIENTO OJO OTRA
379.6;INFLAMACION AMPOLLA FILTRACION (+)
379.60;INFLAMACION AMPOLLA FILTRACION.NEOM
379.61;INFLAMACION AMPOLLA FILTRACION.ESTADIO 1
379.62;INFLAMACION AMPOLLA FILTRACION.ESTADIO 2
379.63;INFLAMACION AMPOLLA FILTRACION.ESTADIO 3
379.8;ENFERMEDAD OJO Y ANEXO.OTRA
379.9;ENFERMEDAD OJO Y ANEXO.NEOM (+)
379.90;ENFERMEDAD OJO NEOM
379.91;DOLOR OJO
379.92;TUMEFACCION OJO
379.93;INYECCION SANGUINEA O SUPURACION OJO
379.99;ENFERMEDAD OJO MAL DEFINIDA OTRA
380;ENFERMEDAD OIDO EXTERNO
380.0;PERICONDRITIS OREJA (+)
380.00;PERICONDRITIS OREJA.NEOM
380.01;PERICONDRITIS OREJA.AGUDA
380.02;PERICONDRITIS OREJA.CRONICA
380.03;CONDRITIS PABELON AURICULAR
380.1;OTITIS EXTERNA INFECCIOSA (+)
380.10;OTITIS EXTERNA INFECCIOSA.NEOM
380.11;INFECCION AGUDA PABELLON OREJA
380.12;OTITIS AGUDA NADADORES
380.13;INFECCION AGUDA OIDO EXTERNO OTRA (/)(&)
380.14;OTITIS EXTERNA MALIGNA
380.15;OTITIS EXTERNA CRONICA MICOTICA (/)(&)
380.16;OTITIS EXTERNA INFECCIOSA CRONICA OTRA
380.2;OTITIS EXTERNA OTRA (+)
380.21;COLESTEATOMA OIDO EXTERNO
380.22;OTITIS EXTERNA AGUDA OTRA
380.23;OTITIS EXTERNA CRONICA OTRA Y NEOM
380.3;ENFERMEDAD OREJA NO INFECCIOSA (+)
380.30;ENFERMEDAD OREJA NEOM
380.31;HEMATOMA OREJA
380.32;DEFORMIDAD ADQUIRIDA OREJA
380.39;ENFERMEDAD OREJA NO INFECCIOSA.OTRA
380.4;CERUMEN IMPACTADO
380.5;ESTENOSIS CONDUCTO OIDO EXTERNO ADQUIRIDA (+)
380.50;ESTENOSIS CONDUCTO OIDO EXTERNO ADQUIRIDA.NEOM
380.51;ESTENOSIS CONDUCTO OIDO EXTERNO ADQUIRIDA.POR TRAUMA
380.52;ESTENOSIS CONDUCTO OIDO EXTERNO ADQUIRIDA.POR CIRUGIA
380.53;ESTENOSIS CONDUCTO OIDO EXTERNO ADQUIRIDA.POR INFLAMACION
380.8;ENFERMEDAD OIDO EXTERNO.OTRA (+)
380.81;EXOSTOSIS CONDUCTO OIDO EXTERNO
380.89;ENFERMEDAD OIDO EXTERNO.OTRA.OTRA
380.9;ENFERMEDAD OIDO EXTERNO.NEOM
381;OTITIS MEDIA NO SUPURATIVA Y TRASTORNO TROMPA DE EUSTAQUIO
381.0;OTITIS MEDIA NO SUPURATIVA AGUDA (+)
381.00;OTITIS MEDIA NO SUPURATIVA AGUDA.NEOM
381.01;OTITIS MEDIA SEROSA AGUDA
381.02;OTITIS MEDIA MUCOIDE AGUDA
381.03;OTITIS MEDIA SANGUINEA AGUDA
381.04;OTITIS MEDIA SEROSA ALERGICA AGUDA
381.05;OTITIS MEDIA MUCOIDE ALERGICA AGUDA
381.06;OTITIS MEDIA SANGUINEA ALERGICA AGUDA
381.1;OTITIS MEDIA SEROSA CRONICA (+)
381.10;OTITIS MEDIA SEROSA CRONICA.SIMPLE Y NEOM
381.19;OTITIS MEDIA SEROSA CRONICA.OTRA
381.2;OTITIS MEDIA MUCOIDE CRONICA (+)
381.20;OTITIS MEDIA MUCOIDE CRONICA.SIMPLE Y NEOM
381.29;OTITIS MEDIA MUCOIDE CRONICA.OTRA
381.3;OTITIS MEDIA NO SUPURATIVA CRONICA OTRA Y NEOM
381.4;OTITIS MEDIA NO SUPURATIVA NEOM
381.5;SALPINGITIS TROMPA DE EUSTAQUIO (+)
381.50;SALPINGITIS TROMPA DE EUSTAQUIO.NEOM
381.51;SALPINGITIS TROMPA DE EUSTAQUIO.AGUDA
381.52;SALPINGITIS TROMPA DE EUSTAQUIO.CRONICA
381.6;OBSTRUCCION TROMPA DE EUSTAQUIO (+)
381.60;OBSTRUCCION TROMPA DE EUSTAQUIO.NEOM
381.61;OBSTRUCCION TROMPA DE EUSTAQUIO.OSEA
381.62;OBSTRUCCION TROMPA DE EUSTAQUIO.CARTILAGINOSA INTRINSECA
381.63;OBSTRUCCION TROMPA DE EUSTAQUIO.CARTILAGINOSA EXTRINSECA
381.7;DISTENSION TROMPA DE EUSTAQUIO
381.8;ENFERMEDAD TROMPA DE EUSTAQUIO OTRA (+)
381.81;DISFUNCION TROMPA DE EUSTAQUIO
381.89;ENFERMEDAD TROMPA DE EUSTAQUIO.OTRA
381.9;ENFERMEDAD TROMPA DE EUSTAQUIO NEOM
382;OTITIS MEDIA SUPURATIVA Y NEOM
382.0;OTITIS MEDIA SUPURATIVA AGUDA (+)
382.00;OTITIS MEDIA SUPURATIVA AGUDA SIN ROTURA TIMPANICA
382.01;OTITIS MEDIA SUPURATIVA AGUDA CON ROTURA TIMPANICA
382.02;OTITIS MEDIA SUPURATIVA AGUDA EN ENF COC (/)(&)
382.1;OTITIS MEDIA SUPURATIVA TUBOTIMPANICA CRONICA
382.2;OTITIS MEDIA SUPURATIVA ATICOANTRAL CRONICA
382.3;OTITIS MEDIA SUPURATIVA CRONICA NEOM
382.4;OTITIS MEDIA SUPURATIVA NEOM
382.9;OTITIS MEDIA NEOM
383;MASTOIDITIS
383.0;MASTOIDITIS AGUDA (+)
383.00;MASTOIDITIS AGUDA.SIN COMPLICACION
383.01;ABSCESO SUBPERIOSTICO MASTOIDES
383.02;MASTOIDITIS AGUDA.CON COMPLICACION OTRA
383.1;MASTOIDITIS CRONICA
383.2;PETROSITIS (+)
383.20;PETROSITIS.NEOM
383.21;PETROSITIS.AGUDA
383.22;PETROSITIS.CRONICA
383.3;COMPLICACION POSTMASTOIDECTOMIA (+)
383.30;COMPLICACION POSTMASTOIDECTOMIA.NEOM
383.31;QUISTE MUCOSO CAVIDAD POSTMASTOIDECTOMIA
383.32;COLESTEATOMA CAVIDAD POSTMASTOIDECTOMIA
383.33;GRANULACION CAVIDAD POSTMASTOIDECTOMIA
383.8;ENFERMEDAD MASTOIDES OTRA (+)
383.81;FISTULA POSTAURICULAR
383.89;ENFERMEDAD MASTOIDES OTRA.OTRA
383.9;MASTOIDITIS NEOM
384;ENFERMEDAD MEMBRANA TIMPANICA OTRA
384.0;MIRINGITIS SIN OTITIS MEDIA (+)
384.00;MIRINGITIS AGUDA NEOM
384.01;MIRINGITIS BULLOSA
384.09;MIRINGITIS SIN OTITIS MEDIA.OTRA
384.1;MIRINGITIS CRONICA SIN OTITIS MEDIA
384.2;PERFORACION TIMPANO (+)
384.20;PERFORACION TIMPANO.NEOM
384.21;PERFORACION TIMPANO.CENTRAL
384.22;PERFORACION TIMPANO.ATICA
384.23;PERFORACION TIMPANO.OTRA MARGINAL
384.24;PERFORACION TIMPANO.MULTIPLE
384.25;PERFORACION TIMPANO.TOTAL
384.8;ENFERMEDAD TIMPANO OTRA (+)
384.81;TIMPANO ATROFICO FLACIDO
384.82;TIMPANO ATROFICO NO FLACIDO
384.9;ENFERMEDAD TIMPANO NEOM
385;ENFERMEDAD OIDO MEDIO Y MASTOIDES OTRA
385.0;TIMPANOSCLEROSIS (+)
385.00;TIMPANOSCLEROSIS.NEOM
385.01;TIMPANOSCLEROSIS.TIMPANO
385.02;TIMPANOSCLEROSIS.TIMPANO Y HUESECILLOS
385.03;TIMPANOSCLEROSIS.TIMPANO,HUESECILLOS Y OIDO MEDIO
385.09;TIMPANOSCLEROSIS.OTRA ESTRUCTURA
385.1;ENFERMEDAD ADHESIVA OIDO MEDIO (+)
385.10;ENFERMEDAD ADHESIVA OIDO MEDIO.NEOM
385.11;ADHESION TIMPANO A YUNQUE
385.12;ADHESION TIMPANO A ESTRIBO
385.13;ADHESION TIMPANO A PROMONTORIO
385.19;ENFERMEDAD ADHESIVA OIDO MEDIO.OTRA
385.2;ANOMALIA ADQUIRIDA HUESECILLO OIDO (+)
385.21;ANQUILOSIS MARTILLO
385.22;ANQUILOSIS HUESECILLO OIDO
385.23;DISLOCACION HUESECILLO OIDO
385.24;NECROSIS HUESECILLO OIDO
385.3;COLESTEATOMA OIDO MEDIO Y MASTOIDES (+)
385.30;COLESTEATOMA.NEOM
385.31;COLESTEATOMA.ATICO
385.32;COLESTEATOMA.OIDO MEDIO
385.33;COLESTEATOMA.OIDO MEDIO Y MASTOIDES
385.35;COLESTEATOSIS DIFUSA
385.8;ENFERMEDAD OIDO MEDIO Y MASTOIDES.OTRA (+)
385.82;GRANULOMA COLESTERINICO
385.83;CUERPO EXTRANO OIDO MEDIO
385.89;ENFERMEDAD OIDO MEDIO Y MASTOIDES.OTRA
385.9;ENFERMEDAD OIDO MEDIO Y MASTOIDES.NEOM
386;SINDROME VERTIGINOSO Y TRASTORNO APARATO VESTIBULAR
386.0;ENFERMEDAD DE MENIERE (+)
386.00;ENFERMEDAD DE MENIERE.NEOM
386.01;ENFERMEDAD DE MENIERE.ACTIVA COCLEOVESTIBULAR
386.02;ENFERMEDAD DE MENIERE.ACTIVA COCLEAR
386.03;ENFERMEDAD DE MENIERE.ACTIVA VESTIBULAR
386.04;ENFERMEDAD DE MENIERE.INACTIVA
386.1;VERTIGO PERIFERICO OTRO Y NEOM (+)
386.10;VERTIGO PERIFERICO.NEOM
386.11;VERTIGO POSICIONAL PAROXISTICO BENIGNO
386.12;NEURONITIS VESTIBULAR
386.19;VERTIGO PERIFERICO.OTRO
386.2;VERTIGO ORIGEN CENTRAL
386.3;LABERINTITIS (+)
386.30;LABERINTITIS.NEOM
386.31;LABERINTITIS.SEROSA
386.32;LABERINTITIS.CIRCUNSCRITA
386.33;LABERINTITIS.SUPURATIVA
386.34;LABERINTITIS.TOXICA
386.35;LABERINTITIS.POR VIRUS
386.4;FISTULA LABERINTO (+)
386.40;FISTULA LABERINTO.NEOM
386.41;FISTULA VENTANA REDONDA
386.42;FISTULA VENTANA OVAL
386.43;FISTULA CANAL SEMICIRCULAR
386.48;FISTULA LABERINTO COMBINADA
386.5;DISFUNCION LABERINTO (+)
386.50;DISFUNCION LABERINTO.NEOM
386.51;LABERINTO HIPERACTIVO UNILATERAL
386.52;LABERINTO HIPERACTIVO BILATERAL
386.53;LABERINTO HIPOACTIVO UNILATERAL
386.54;LABERINTO HIPOACTIVO BILATERAL
386.55;PERDIDA REACTIVIDAD LABERINTO UNILATERAL
386.56;PERDIDA REACTIVIDAD LABERINTO BILATERAL
386.58;DISFUNCION LABERINTO.OTRA
386.8;ENFERMEDAD LABERINTO OTRA
386.9;SINDROME VERTIGINOSO Y TRASTORNO LABERINTO NEOM
387;OTOSCLEROSIS
387.0;OTOSCLEROSIS.VENTANA OVAL NO OBLITERATIVA
387.1;OTOSCLEROSIS.VENTANA OVAL OBLITERATIVA
387.2;OTOSCLEROSIS.COCLEAR
387.8;OTOSCLEROSIS.OTRA
387.9;OTOSCLEROSIS.NEOM
388;ENFERMEDAD OIDO OTRA
388.0;ENFERMEDAD DEGENERATIVA Y VASCULAR OIDO (+)
388.00;ENFERMEDAD DEGENERATIVA Y VASCULAR OIDO.NEOM
388.01;PRESBIACUSIA
388.02;SORDERA ISQUEMICA TRANSITORIA
388.1;EFECTO RUIDO EN OIDO INTERNO (+)
388.10;EFECTO RUIDO EN OIDO INTERNO.NEOM
388.11;TRAUMATISMO ACUSTICO OIDO
388.12;PERDIDA AUDICION POR RUIDO
388.2;PERDIDA REPENTINA AUDICION NEOM
388.3;ZUMBIDO (+)
388.30;ZUMBIDO.NEOM
388.31;ZUMBIDO.SUBJETIVO
388.32;ZUMBIDO.OBJETIVO
388.4;PERCEPCION OIDO ANORMAL OTRA (+)
388.40;PERCEPCION OIDO ANORMAL.NEOM
388.41;DIPLACUSIA
388.42;HIPERACUSIA
388.43;DETERIORO DISCRIMINACION AUDITIVA
388.44;RECLUTAMIENTO AUDITIVO
388.45;TRASTORNO PROCESO AUDITIVO ADQUIRIDO
388.5;ENFERMEDAD NERVIO ACUSTICO [VIII PAR]
388.6;OTORREA (+)
388.60;OTORREA.NEOM
388.61;OTORREA.LIQUIDO CEFALORRAQUIDEO
388.69;OTORREA.OTRA
388.7;OTALGIA (+)
388.70;OTALGIA.NEOM
388.71;DOLOR OTOGENICO
388.72;DOLOR OIDO IRRADIADO
388.8;ENFERMEDAD OIDO.OTRA
388.9;ENFERMEDAD OIDO.NEOM
389;PERDIDA AUDICION
389.0;SORDERA CONDUCTIVA (+)
389.00;SORDERA CONDUCTIVA.NEOM
389.01;SORDERA CONDUCTIVA.OIDO EXTERNO
389.02;SORDERA CONDUCTIVA.MEMBRANA TIMPANICA
389.03;SORDERA CONDUCTIVA.OIDO MEDIO
389.04;SORDERA CONDUCTIVA.OIDO INTERNO
389.05;PERDIDA AUDICION CONDUCTIVA UNILATERAL
389.06;PERDIDA AUDICION CONDUCTIVA BILATERAL
389.08;SORDERA CONDUCTIVA.COMBINADA
389.1;SORDERA NEUROSENSORIAL (+)
389.10;SORDERA NEUROSENSORIAL.NEOM
389.11;SORDERA SENSORIAL
389.12;SORDERA NEURAL
389.13;PERDIDA AUDICION NEURAL UNILATERAL
389.14;SORDERA CENTRAL
389.15;PERDIDA AUDICION SENSORIONEURAL UNILATERAL
389.16;PERDIDA AUDICION SENSORIONEURAL ASIMETRICA
389.17;PERDIDA AUDICION SENSORIAL UNILATERAL
389.18;PERDIDA AUDICION SENSORIONEURAL COMBINADA BILATERAL
389.2;SORDERA CONDUCTIVA Y NEUROSENSORIAL
389.20;PERDIDA AUDICION MIXTA NEOM
389.21;PERDIDA AUDICION MIXTA UNILATERAL
389.22;PERDIDA AUDICION MIXTA BILATERAL
389.7;SORDOMUDEZ NCOC
389.8;SORDERA.OTRA
389.9;SORDERA.NEOM
;FIEBRE REUMATICA AGUDA (390-392)
390;FIEBRE REUMATICA SIN COMPLICACION CORAZON (#)
391;FIEBRE REUMATICA CON COMPLICACION CORAZON
391.0;PERICARDITIS REUMATICA AGUDA
391.1;ENDOCARDITIS REUMATICA AGUDA
391.2;MIOCARDITIS REUMATICA AGUDA
391.8;ENFERMEDAD CARDIACA REUMATICA AGUDA.OTRA
391.9;ENFERMEDAD CARDIACA REUMATICA AGUDA.NEOM
392;COREA REUMATICA
392.0;COREA REUMATICA.CON COMPLICACION CORAZON
392.9;COREA REUMATICA.SIN COMPLICACION CORAZON
;ENFERMEDAD CARDIACA REUMATICA CRONICA (393-398)
393;PERICARDITIS REUMATICA CRONICA (#)
394;VALVULOPATIA MITRAL REUMATICA
394.0;ESTENOSIS VALVULA MITRAL REUMATICA
394.1;INSUFICIENCIA VALVULA MITRAL REUMATICA
394.2;ESTENOSIS E INSUFICIENCIA VALVULA MITRAL REUMATICA
394.9;VALVULOPATIA MITRAL REUMATICA.OTRA Y NEOM
395;VALVULOPATIA AORTICA REUMATICA
395.0;ESTENOSIS VALVULA AORTICA REUMATICA
395.1;INSUFICIENCIA VALVULA AORTICA REUMATICA
395.2;ESTENOSIS E INSUFICIENCIA VALVULA AORTICA REUMATICA
395.9;VALVULOPATIA AORTICA REUMATICA.OTRA Y NEOM
396;VALVULOPATIA MITRAL Y AORTICA REUMATICA
396.0;ESTENOSIS VALVULA MITRAL Y AORTICA REUMATICA
396.1;ESTENOSIS VALVULA MITRAL E INSUFICIENCIA AORTICA REUMATICA
396.2;INSUFICIENCIA VALVULA MITRAL Y ESTENOSIS AORTICA REUMATICA
396.3;INSUFICIENCIA VALVULA MITRAL Y AORTICA REUMATICA
396.8;VALVULOPATIA MITRAL Y AORTICA REUMATICA.COMP MULTIPLE
396.9;VALVULOPATIA MITRAL Y AORTICA REUMATICA.NEOM
397;ENFERMEDAD ESTRUCTURA ENDOCARDICA REUMATICA OTRA
397.0;VALVULOPATIA TRICUSPIDE REUMATICA
397.1;VALVULOPATIA PULMONAR REUMATICA
397.9;VALVULOPATIA VALVULA NEOM REUMATICA
398;ENFERMEDAD CARDIACA REUMATICA.OTRA
398.0;MIOCARDITIS REUMATICA
398.9;ENFERMEDAD CARDIACA REUMATICA.OTRA Y NEOM (+)
398.90;ENFERMEDAD CARDIACA REUMATICA.NEOM
398.91;FALLO CARDIACO REUMATICO (CONGESTIVO)
398.99;ENFERMEDAD CARDIACA REUMATICA.OTRA
;ENFERMEDAD HIPERTENSIVA (401-405)
401;HIPERTENSION ESENCIAL
401.0;HIPERTENSION ESENCIAL.MALIGNA
401.1;HIPERTENSION ESENCIAL.BENIGNA
401.9;HIPERTENSION ESENCIAL.NEOM
402;ENFERMEDAD CARDIACA HIPERTENSIVA
402.0;ENFERMEDAD CARDIACA HIPERTENSIVA.MALIGNA (+)
402.00;ENFERMEDAD CARDIACA HIPERTENSIVA.MALIGNA.NO CONGESTIVA
402.01;ENFERMEDAD CARDIACA HIPERTENSIVA.MALIGNA.CONGESTIVA
402.1;ENFERMEDAD CARDIACA HIPERTENSIVA.BENIGNA (+)
402.10;ENFERMEDAD CARDIACA HIPERTENSIVA.BENIGNA.NO CONGESTIVA
402.11;ENFERMEDAD CARDIACA HIPERTENSIVA.BENIGNA.CONGESTIVA
402.9;ENFERMEDAD CARDIACA HIPERTENSIVA.NEOM (+)
402.90;ENFERMEDAD CARDIACA HIPERTENSIVA.NEOM.NO CONGESTIVA
402.91;ENFERMEDAD CARDIACA HIPERTENSIVA.NEOM.CONGESTIVA
403;ENFERMEDAD RENAL CRONICA HIPERTENSIVA (+)
403.0;ENFERMEDAD RENAL HIPERTENSIVA.MALIGNA (+)
403.00;ENFERMEDAD RENAL HIPERTENSIVA.MALIGNA.CON ERC I-IV O NEOM (&)
403.01;ENFERMEDAD RENAL HIPERTENSIVA.MALIGNA.CON ECR ESTADIO V o FINAL DE ENFERMEDAD RENAL
403.1;ENFERMEDAD RENAL CRONICA HIPERTENSIVA.BENIGNA
403.10;ENFERMEDAD RENAL HIPERTENSIVA.BENIGNA.CON ERC I-IV O NEOM (&)
403.11;ENFERMEDAD RENAL HIPERTENSIVA.BENIGNA.CON ECR ESTADIO V o FINAL DE ENFERMEDAD RENAL
403.9;ENFERMEDAD RENAL HIPERTENSIVA CRONICA.NEOM (+)
403.90;ENFERMEDAD RENAL HIPERTENSIVA CRONICA.NEOM.CON ERC I-IV O NEOM (&)
403.91;ENFERMEDAD RENAL HIPERTENSIVA CRONICA.NEOM.CON ECR ESTADIO V o FINAL DE ENFERMEDAD RENAL
404;ENFERMEDAD RENAL CRONICA Y CARDIACA HIPERTENSIVA (+)
404.0;ENFERMEDAD RENAL CRONICA Y CARDIACA HIPERTENSIVA. MALIGNA
404.00;ENFERMEDAD RENAL CRONICA Y CARDIACA HIPERTENSIVA. MALIGNA SIN INSUF CARDIACA CON ERC
404.01;ENFERMEDAD RENAL CRONICA Y CARDIACA HIPERTENSIVA. MALIGNA CON INSUF CARDIACA Y CON ERC I-IV
404.02;ENFERMEDAD RENAL CRONICA Y CARDIACA HIPERTENSIVA. MALIGNA SIN INSUF CARDIACA Y CON ERC V o
404.03;ENFERMEDAD RENAL CRONICA Y CARDIACA HIPERTENSIVA. MALIGNA CON INSUF CARDIACA Y CON ERC V o
404.1;ENFERMEDAD RENAL CRONICA Y CARDIACA HIPERTENSIVA. BENIGNA
404.10;ENFERMEDAD RENAL CRONICA Y CARDIACA HIPERTENSIVA. BENIGNA SIN INSUF CARDIACA CON ERC
404.11;ENFERMEDAD RENAL CRONICA Y CARDIACA HIPERTENSIVA. BENIGNA CON INSUF CARDIACA Y CON ERC I-IV
404.12;ENFERMEDAD RENAL CRONICA Y CARDIACA HIPERTENSIVA. BENIGNA SIN INSUF CARDIACA Y CON ERC V o
404.13;ENFERMEDAD RENAL CRONICA Y CARDIACA HIPERTENSIVA. BENIGNA CON INSUF CARDIACA Y CON ERC V o
404.9;ENFERMEDAD RENAL CRONICA Y CARDIACA HIPERTENSIVA. NO ESPECIFICADA
404.90;ENFERMEDAD RENAL CRONICA Y CARDIACA HIPERTENSIVA. NO ESPECIFICADA SIN INSUF CARDIACA CON
404.91;ENFERMEDAD RENAL CRONICA Y CARDIACA HIPERTENSIVA. NO ESPECIFICADA CON INSUF CARDIACA Y CON
404.92;ENFERMEDAD RENAL CRONICA Y CARDIACA HIPERTENSIVA. NO ESPECIFICADA SIN INSUF CARDIACA Y CON
404.93;ENFERMEDAD RENAL CRONICA Y CARDIACA HIPERTENSIVA. NO ESPECIFICADA CON INSUF CARDIACA Y CON
405;HIPERTENSION SECUNDARIA
405.0;HIPERTENSION SECUNDARIA.MALIGNA (+)
405.01;HIPERTENSION SECUNDARIA.MALIGNA.RENOVASCULAR
405.09;HIPERTENSION SECUNDARIA.MALIGNA.OTRA
405.1;HIPERTENSION SECUNDARIA.BENIGNA (+)
405.11;HIPERTENSION SECUNDARIA.BENIGNA.RENOVASCULAR
405.19;HIPERTENSION SECUNDARIA.BENIGNA.OTRA
405.9;HIPERTENSION SECUNDARIA.NEOM (+)
405.91;HIPERTENSION SECUNDARIA.NEOM.RENOVASCULAR
405.99;HIPERTENSION SECUNDARIA.NEOM.OTRA
410;INFARTO AGUDO MIOCARDIO
410.0;INFARTO AGUDO MIOCARDIO.PARED ANTEROLATERAL (+)
410.00;INFARTO AGUDO MIOCARDIO.PARED ANTEROLATERAL.NEOM
410.01;INFARTO AGUDO MIOCARDIO.PARED ANTEROLATERAL.INICIAL
410.02;INFARTO AGUDO MIOCARDIO.PARED ANTEROLATERAL.SUBSIGUIENTE
410.1;INFARTO AGUDO MIOCARDIO.OTRA PARED ANTERIOR (+)
410.10;INFARTO AGUDO MIOCARDIO.OTRA PARED ANTERIOR.NEOM
410.11;INFARTO AGUDO MIOCARDIO.OTRA PARED ANTERIOR.INICIAL
410.12;INFARTO AGUDO MIOCARDIO.OTRA PARED ANTERIOR.SUBSIGUIENTE
410.2;INFARTO AGUDO MIOCARDIO.PARED INFEROLATERAL (+)
410.20;INFARTO AGUDO MIOCARDIO.PARED INFEROLATERAL.NEOM
410.21;INFARTO AGUDO MIOCARDIO.PARED INFEROLATERAL.INICIAL
410.22;INFARTO AGUDO MIOCARDIO.PARED INFEROLATERAL.SUBSIGUIENTE
410.3;INFARTO AGUDO MIOCARDIO.PARED INFEROPOSTERIOR (+)
410.30;INFARTO AGUDO MIOCARDIO.PARED INFEROPOSTERIOR.NEOM
410.31;INFARTO AGUDO MIOCARDIO.PARED INFEROPOSTERIOR.INICIAL
410.32;INFARTO AGUDO MIOCARDIO.PARED INFEROPOSTERIOR.SUBSIGUIENTE
410.4;INFARTO AGUDO MIOCARDIO.OTRA PARED INFERIOR (+)
410.40;INFARTO AGUDO MIOCARDIO.OTRA PARED INFERIOR.NEOM
410.41;INFARTO AGUDO MIOCARDIO.OTRA PARED INFERIOR.INICIAL
410.42;INFARTO AGUDO MIOCARDIO.OTRA PARED INFERIOR.SUBSIGUIENTE
410.5;INFARTO AGUDO MIOCARDIO.OTRA PARED LATERAL (+)
410.50;INFARTO AGUDO MIOCARDIO.OTRA PARED LATERAL.NEOM
410.51;INFARTO AGUDO MIOCARDIO.OTRA PARED LATERAL.INICIAL
410.52;INFARTO AGUDO MIOCARDIO.OTRA PARED LATERAL.SUBSIGUIENTE
410.6;INFARTO AGUDO MIOCARDIO.PARED POSTERIOR (+)
410.60;INFARTO AGUDO MIOCARDIO.PARED POSTERIOR.NEOM
410.61;INFARTO AGUDO MIOCARDIO.PARED POSTERIOR.INICIAL
410.62;INFARTO AGUDO MIOCARDIO.PARED POSTERIOR.SUBSIGUIENTE
410.7;INFARTO AGUDO MIOCARDIO.SUBENDOCARDICO (+)
410.70;INFARTO AGUDO MIOCARDIO.SUBENDOCARDICO.NEOM
410.71;INFARTO AGUDO MIOCARDIO.SUBENDOCARDICO.INICIAL
410.72;INFARTO AGUDO MIOCARDIO.SUBENDOCARDICO.SUBSIGUIENTE
410.8;INFARTO AGUDO MIOCARDIO.OTRO (+)
410.80;INFARTO AGUDO MIOCARDIO.OTRO.NEOM
410.81;INFARTO AGUDO MIOCARDIO.OTRO.INICIAL
410.82;INFARTO AGUDO MIOCARDIO.OTRO.SUBSIGUIENTE
410.9;INFARTO AGUDO MIOCARDIO.NEOM (+)
410.90;INFARTO AGUDO MIOCARDIO.NEOM.NEOM
410.91;INFARTO AGUDO MIOCARDIO.NEOM.INICIAL
410.92;INFARTO AGUDO MIOCARDIO.NEOM.SUBSIGUIENTE
411;ENFERMEDAD CARDIACA ISQUEMICA AGUDA OTRA
411.0;SINDROME POSTINFARTO MIOCARDIO
411.1;SINDROME CORONARIO INTERMEDIO
411.8;ENFERMEDAD CARDIACA ISQUEMICA AGUDA.OTRA (+)
411.81;OBSTRUCCION CORONARIA SIN INFARTO MIOCARDIO
411.89;ENFERMEDAD CARDIACA ISQUEMICA AGUDA.OTRA
412;INFARTO ANTIGUO MIOCARDIO (#)
413;ANGOR PECTORIS
413.0;ANGOR PECTORIS DECUBITO
413.1;ANGINA DE PRINZMETAL
413.9;ANGOR PECTORIS.OTRO Y NEOM
414;ENFERMEDAD CARDIACA ISQUEMICA CRONICA OTRA
414.0;ATEROSCLEROSIS CORONARIA (+)
414.00;ATEROSCLEROSIS CORONARIA.NEOM
414.01;ATEROSCLEROSIS CORONARIA.ARTERIA CORONARIA NATIVA
414.02;ATEROSCLEROSIS CORONARIA.INJERTO VENOSO AUTOLOGO
414.03;ATEROSCLEROSIS CORONARIA.INJERTO BIOLOGICO NO AUTOLOGO
414.04;ATEROSCLEROSIS CORONARIA.INJERTO ARTERIAL
414.05;ATEROSCLEROSIS CORONARIA.INJERTO NEOM
414.06;ATEROSCLEROSIS CORONARIA.CORAZON TRASPLANTADO
414.07;ATEROSCLEROSIS CORONARIA.INJERTO CORAZON TRASPLANTADO
414.1;ANEURISMA Y DISECCION CORAZON (+)
414.10;ANEURISMA CORAZON.PARED
414.11;ANEURISMA CORAZON.VASO CORONARIO
414.12;DISECCION ARTERIA CORONARIA
414.19;ANEURISMA CORAZON.OTRO
414.2;OCLUSION TOTAL CRONICA ARTERIA CORONARIA (&)
414.3;ATEROSCLEROSIS CORONARIA POR PLACA RICA LIPIDO (&)
414.8;ENFERMEDAD CARDIACA ISQUEMICA CRONICA.OTRA
414.9;ENFERMEDAD CARDIACA ISQUEMICA CRONICA.NEOM
415;ENFERMEDAD CARDIACA PULMONAR AGUDA
415.0;COR PULMONALE AGUDO
